user_id,city,age
76360,к. Верхоянск,57
76361,с. Жуковский,49
76362,г. Любань,41
76363,г. Вологда,47
76364,с. Железногорск(Курск.),43
76365,клх Салехард,63
76366,г. Лабинск,21
76367,клх Торжок,32
76368,п. Гудермес,49
76369,п. Домодедово,52
76370,с. Арсеньев,50
76371,к. Усолье Сибирское,45
76372,д. Ростов-на-Дону,36
76373,д. Холмогоры,64
76374,г. Балтийск,20
76375,к. Сортавала,20
76376,п. Териберка,28
76377,ст. Аршан (Бурят.),31
76378,ст. Уссурийск,57
76379,с. Нижний Тагил,48
76380,ст. Невельск,53
76381,п. Верхний Баскунчак,42
76382,клх Березники,57
76383,п. Назрань,22
76384,к. Морозовск,21
76385,д. Новосибирск,62
76386,с. Шатой,44
76387,п. Армавир,32
76388,п. Малоярославец,20
76389,ст. Южно-Курильск,65
76390,г. Корсаков,21
76391,ст. Ейск,20
76392,с. Алапаевск,51
76393,к. Тольятти,39
76394,с. Мценск,53
76395,п. Эльтон,37
76396,с. Новороссийка,24
76397,г. Хасан,44
76398,г. Можайск,27
76399,г. Каменск-Уральский,50
76400,д. Прохладный,36
76401,с. Сунтар,29
76402,д. Кущевская,23
76403,ст. Петушки,29
76404,ст. Корсаков,54
76405,к. Нижневартовск,54
76406,г. Выборг,52
76407,к. Юровск,27
76408,г. Глазов,26
76409,д. Краснотурьинск,31
76410,к. Ковров,60
76411,ст. Ельня,43
76412,к. Хужир,20
76413,клх Ижевск,26
76414,клх Владикавказ,42
76415,клх Кашира,65
76416,к. Нарьян-Мар,32
76417,ст. Шахты,41
76418,п. Алдан,30
76419,п. Ковров,30
76420,ст. Ноглики,21
76421,к. Корсаков,43
76422,ст. Сковородино,26
76423,п. Киров (Вятка),57
76424,д. Воркута,65
76425,д. Ессентуки,39
76426,с. Дно,32
76427,ст. Кяхта,51
76428,г. Горячинск,55
76429,клх Арсеньев,28
76430,п. Санкт-Петербург,38
76431,ст. Черусти,56
76432,с. Североморск,23
76433,ст. Хужир,35
76434,п. Малгобек,33
76435,ст. Жигулевск,43
76436,к. Южноуральск,65
76437,ст. Каневская,47
76438,с. Асбест,44
76439,п. Снежногорск (Мурм.),34
76440,г. Киржач,44
76441,д. Серов,38
76442,д. Пятигорск,41
76443,д. Томари,49
76444,к. Кетченеры,45
76445,д. Егорьевск,28
76446,п. Камышлов,57
76447,к. Луховицы,20
76448,с. Таштагол,43
76449,д. Липецк,51
76450,к. Ревда (Сверд.),27
76451,клх Усть-Ишим,43
76452,с. Луховицы,23
76453,с. Фатеж,35
76454,клх Красноярск,19
76455,ст. Канск,18
76456,клх Карпинск,28
76457,ст. Вытегра,26
76458,п. Хасавюрт,32
76459,п. Самара,41
76460,клх Листвянка (Иркут.),63
76461,с. Верещагино (Перм.),25
76462,г. Белореченск,46
76463,с. Кинешма,55
76464,клх Рубцовск,25
76465,клх Обоянь,34
76466,д. Октябрьский (Башк.),48
76467,ст. Шуя,25
76468,с. Новочеркасск,19
76469,с. Жигулевск,44
76470,д. Тверь,50
76471,д. Нижний Тагил,46
76472,с. Печора,35
76473,к. Минеральные Воды,63
76474,к. Калининград,22
76475,г. Мокшан,30
76476,клх Тихорецк,34
76477,г. Ельня,27
76478,к. Соболево,34
76479,п. Соликамск,31
76480,к. Воткинск,22
76481,к. Оленек,58
76482,д. Уренгой,50
76483,п. Середниково,37
76484,г. Мурманск,59
76485,п. Подольск,35
76486,д. Тихвин,34
76487,п. Новомосковск,49
76488,ст. Калач,54
76489,к. Калуга,53
76490,ст. Усть-Ордынский,38
76491,д. Минеральные Воды,23
76492,п. Подольск,56
76493,клх Ессентуки,39
76494,ст. Эльтон,31
76495,с. Воскресенск,47
76496,клх Белорецк,43
76497,с. Тюмень,52
76498,д. Талдом,51
76499,клх Талдом,38
76500,п. Ухта,54
76501,ст. Арзамас,31
76502,клх Улан-Удэ,53
76503,п. Братск,47
76504,клх Пушкино (Моск.),33
76505,п. Кунгур,24
76506,ст. Арсеньев,38
76507,клх Черский,58
76508,к. Губаха,60
76509,д. Макаров,29
76510,п. Крымск,31
76511,д. Нальчик,59
76512,с. Гатчина,52
76513,п. Сосьва (Хант.),60
76514,с. Владивосток,40
76515,к. Рославль,53
76516,к. Анива,36
76517,г. Южно-Курильск,48
76518,д. Хабаровск,30
76519,с. Ижевск,49
76520,г. Ребриха,32
76521,г. Озеры,55
76522,с. Мурманск,27
76523,клх Наро-Фоминск,61
76524,ст. Омск,29
76525,д. Таганрог,50
76526,с. Кашхатау,36
76527,п. Тулпан,52
76528,с. Ивдель,60
76529,д. Усть-Камчатск,56
76530,с. Смирных,56
76531,п. Агинское (Забайк.),43
76532,с. Чермоз,62
76533,к. Ведено,60
76534,п. Абакан,58
76535,к. Нижний Тагил,34
76536,к. Норильск,59
76537,п. Палана,33
76538,д. Кириши,37
76539,с. Кандалакша,35
76540,с. Мичуринск,22
76541,п. Андреаполь,51
76542,ст. Суздаль,37
76543,с. Новый Оскол,58
76544,д. Ахтубинск,41
76545,клх Новороссийск,53
76546,ст. Миасс,43
76547,д. Урюпинск,57
76548,клх Старый Оскол,64
76549,г. Джубга,48
76550,к. Тихвин,63
76551,к. Муравленко,50
76552,д. Анадырь,40
76553,г. Магнитогорск,50
76554,г. Октябрьское (Челяб.),32
76555,п. Юровск,63
76556,к. Галич,36
76557,ст. Шатура,63
76558,к. Моздок,63
76559,п. Красноселькуп,64
76560,ст. Лотошино,19
76561,д. Енисейск,56
76562,с. Муром,64
76563,ст. Игарка,20
76564,с. Петушки,23
76565,д. Оренбург,43
76566,п. Славянск-на-Кубани,65
76567,г. Качканар,31
76568,ст. Екатеринбург,27
76569,с. Усть-Кут,61
76570,п. Тарко-Сале,63
76571,г. Абакан,36
76572,г. Наро-Фоминск,20
76573,п. Ямбург,64
76574,г. Ноглики,63
76575,с. Баксан,31
76576,д. Троицк (Моск.),25
76577,с. Югорск,59
76578,с. Воскресенск,63
76579,ст. Баргузин,48
76580,"д. Москва, МГУ",51
76581,г. Каргасок,31
76582,к. Ейск,47
76583,с. Череповец,23
76584,п. Лотошино,29
76585,д. Глазов,55
76586,к. Балашов,45
76587,к. Троицко-Печорск,24
76588,д. Киров (Вятка),21
76589,с. Владикавказ,36
76590,к. Карачаевск,33
76591,ст. Асбест,22
76592,с. Дмитров,36
76593,п. Орехово-Зуево,55
76594,п. Териберка,40
76595,г. Обоянь,51
76596,г. Шадринск,18
76597,п. Чайковский,43
76598,клх Ковров,63
76599,клх Сочи,39
76600,г. Белореченск,26
76601,клх Истра,23
76602,с. Ряжск,24
76603,п. Октябрьский (Башк.),53
76604,с. Вендинга,41
76605,д. Ревда (Сверд.),38
76606,клх Серебряные Пруды,35
76607,п. Сосногорск,24
76608,д. Звенигород,18
76609,ст. Поронайск,28
76610,ст. Руза,49
76611,п. Ульяновск,34
76612,с. Абинск,34
76613,к. Фатеж,21
76614,с. Абакан,62
76615,д. Самара,20
76616,клх Верхоянск,57
76617,г. Чикола,47
76618,с. Назрань,40
76619,д. Карабулак,27
76620,ст. Рязань,28
76621,клх Раменское,32
76622,клх Андреаполь,46
76623,д. Нарым,57
76624,п. Тимашевск,22
76625,г. Сочи,62
76626,п. Яшкуль,34
76627,ст. Холмск,59
76628,д. Новороссийка,53
76629,п. Валаам,41
76630,к. Домбай,43
76631,д. Буйнакск,29
76632,п. Любань,29
76633,п. Поронайск,38
76634,к. Новочеркасск,21
76635,ст. Славянск-на-Кубани,30
76636,к. Ессентуки,33
76637,с. Геленджик,54
76638,к. Тулун,26
76639,п. Сочи,49
76640,д. Амдерма,64
76641,клх Кабанск,61
76642,клх Алексин,46
76643,к. Нижневартовск,31
76644,г. Кулу,22
76645,с. Белгород,20
76646,г. Мокшан,37
76647,г. Партизанск,50
76648,д. Невьянск,61
76649,г. Кяхта,34
76650,ст. Нижний Новгород,29
76651,ст. Томари,20
76652,с. Гусь-Хрустальный,35
76653,п. Губаха,36
76654,ст. Калачинск,22
76655,с. Плесецк,62
76656,к. Тымовское,32
76657,г. Колпашево,54
76658,с. Беслан,25
76659,клх Бирск,21
76660,к. Губкинский,55
76661,ст. Наро-Фоминск,55
76662,п. Новомичуринск,48
76663,г. Всеволожск,58
76664,с. Сузун,63
76665,г. Октябрьский (Башк.),36
76666,с. Лазаревское,55
76667,клх Моздок,62
76668,г. Алагир,42
76669,ст. Калачинск,22
76670,с. Тихорецк,51
76671,г. Сибай,20
76672,клх Богучар,32
76673,к. Выборг,21
76674,с. Шарья,36
76675,д. Апрелевка,21
76676,д. Павловская,48
76677,п. Миллерово,33
76678,г. Арзамас,57
76679,к. Балтийск,45
76680,ст. Чермоз,61
76681,п. Рубцовск,37
76682,клх Томпа,48
76683,п. Новороссийка,61
76684,с. Юрюзань,31
76685,д. Магнитогорск,63
76686,клх Аршан (Бурят.),21
76687,с. Хоста,52
76688,клх Балашиха,19
76689,п. Соликамск,42
76690,д. Петухово,58
76691,к. Камышин,48
76692,с. Петушки,34
76693,"г. Москва, МГУ",54
76694,клх Вытегра,42
76695,д. Гудермес,19
76696,г. Смирных,25
76697,с. Тотьма,64
76698,с. Архыз,31
76699,ст. Курган,20
76700,г. Сковородино,29
76701,с. Камышин,31
76702,с. Котлас,30
76703,д. Октябрьское (Хант.),59
76704,клх Льгов,50
76705,г. Рыбинск,37
76706,ст. Чита,37
76707,ст. Сосьва (Хант.),21
76708,клх Бийск,54
76709,с. Билибино,28
76710,с. Чермоз,25
76711,г. Верхний Тагил,31
76712,клх Бийск,61
76713,г. Ейск,24
76714,к. Малгобек,57
76715,д. Сызрань,59
76716,клх Бодайбо,50
76717,к. Таштагол,62
76718,д. Томпа,43
76719,к. Ачинск,46
76720,ст. Радужный,18
76721,ст. Бугульма,40
76722,г. Соликамск,18
76723,г. Ершов,19
76724,д. Новосибирск,39
76725,с. Магнитогорск,37
76726,ст. Шамары,35
76727,к. Обоянь,24
76728,клх Кыштым,26
76729,к. Холмогоры,43
76730,клх Тихвин,44
76731,д. Южноуральск,64
76732,к. Меренга,64
76733,ст. Добрянка,33
76734,г. Ноглики,20
76735,к. Губаха,50
76736,с. Баксан,26
76737,д. Печенга,50
76738,клх Видное,27
76739,ст. Ирбит,33
76740,ст. Прохладный,21
76741,"с. Москва, МГУ",20
76742,ст. Боровск,27
76743,клх Челюскин,19
76744,с. Красноуфимск,44
76745,п. Кировск (Мурм.),33
76746,с. Клин,26
76747,к. Мостовской,56
76748,д. Онега,55
76749,п. Калевала,65
76750,клх Шелехов,22
76751,клх Туруханск,26
76752,клх Сальск,56
76753,ст. Магас,21
76754,п. Неплюевка,39
76755,п. Салават,37
76756,ст. Кашхатау,27
76757,г. Печора,39
76758,с. Черусти,35
76759,клх Партизанск,28
76760,г. Оса,32
76761,п. Валдай,43
76762,клх Сергиев Посад,33
76763,ст. Черский,33
76764,п. Лянтор,27
76765,к. Находка,43
76766,клх Кежма,45
76767,д. Домодедово,51
76768,г. Чокурдах,65
76769,с. Великие Луки,43
76770,клх Апатиты,47
76771,д. Кедровый,25
76772,с. Мостовской,58
76773,п. Буденновск,58
76774,г. Новосибирск,51
76775,г. Сосновый Бор,34
76776,с. Крымск,23
76777,ст. Пушкин,19
76778,клх Котельнич,55
76779,клх Валдай,59
76780,ст. Шатки,34
76781,г. Нурлат,29
76782,д. Суздаль,19
76783,д. Надым,50
76784,ст. Урай,43
76785,клх Нарьян-Мар,30
76786,п. Усмань,49
76787,ст. Раменское,55
76788,п. Енисейск,25
76789,д. Ишим,27
76790,ст. Обнинск,54
76791,п. Медногорск,49
76792,к. Санкт-Петербург,58
76793,ст. Соболево,37
76794,с. Балтийск,51
76795,п. Барнаул,56
76796,клх Нефтегорск (Самар.),53
76797,г. Яхрома,57
76798,к. Александров,34
76799,г. Новороссийск,60
76800,клх Избербаш,53
76801,ст. Лазаревское,31
76802,ст. Карталы,56
76803,ст. Волгоград,25
76804,клх Троицк (Моск.),34
76805,д. Переславль-Залесский,19
76806,ст. Таштагол,37
76807,с. Черусти,39
76808,д. Александров Гай,47
76809,п. Златоуст,43
76810,к. Сортавала,51
76811,ст. Александров,49
76812,к. Нижнекамск,37
76813,п. Бирск,18
76814,клх Кировск (Ленин.),65
76815,клх Великие Луки,63
76816,к. Тверь,52
76817,клх Невельск,42
76818,ст. Соболево,54
76819,к. Гаврилов-Ям,20
76820,г. Калуга,31
76821,п. Наро-Фоминск,63
76822,г. Сухиничи,57
76823,с. Киржач,62
76824,п. Минеральные Воды,24
76825,к. Сергиев Посад,25
76826,к. Тобольск,65
76827,д. Петухово,48
76828,ст. Красноуфимск,57
76829,г. Сузун,38
76830,клх Петушки,24
76831,клх Орехово-Зуево,29
76832,к. Курильск,46
76833,д. Элиста,27
76834,с. Губкинский,49
76835,к. Кунгур,40
76836,с. Нижнеудинск,34
76837,с. Шереметьево,19
76838,ст. Тикси,26
76839,ст. Учалы,52
76840,ст. Чулым,39
76841,д. Махачкала,29
76842,д. Алагир,32
76843,клх Абинск,21
76844,п. Льгов,30
76845,клх Ивдель,63
76846,клх Джейрах,19
76847,ст. Обнинск,30
76848,ст. Ревда (Сверд.),49
76849,с. Губкин,62
76850,г. Соликамск,44
76851,п. Адлер,42
76852,ст. Листвянка (Иркут.),38
76853,д. Старый Оскол,19
76854,г. Верхоянск,31
76855,п. Калач,36
76856,ст. Миасс,34
76857,клх Майкоп,65
76858,к. Геленджик,36
76859,клх Бирск,23
76860,клх Мурманск,32
76861,ст. Новороссийск,47
76862,ст. Уфа,20
76863,клх Алдан,48
76864,д. Глазов,27
76865,г. Нефтекамск,65
76866,д. Новый Уренгой,37
76867,п. Абакан,19
76868,клх Бугульма,44
76869,клх Кингисепп,57
76870,п. Санкт-Петербург,57
76871,г. Серов,47
76872,клх Ребриха,65
76873,клх Омск,20
76874,г. Александровск-Сахалинский,38
76875,п. Железногорск(Курск.),54
76876,ст. Анапа,26
76877,п. Кировск (Ленин.),59
76878,клх Бийск,28
76879,к. Красногорск (Моск.),34
76880,с. Чокурдах,49
76881,п. Комсомольск-на-Амуре,28
76882,г. Ялуторовск,43
76883,д. Долинск,29
76884,с. Канск,61
76885,к. Красноярск,20
76886,ст. Карабудахкент,52
76887,к. Новомосковск,38
76888,клх Тавда,25
76889,д. Троицко-Печорск,32
76890,к. Псебай,45
76891,д. Наро-Фоминск,34
76892,п. Мураши,51
76893,п. Кулунда,46
76894,г. Ардон,45
76895,к. Далматово,49
76896,д. Березники,30
76897,с. Красноуральск,27
76898,ст. Чехов,34
76899,к. Санкт-Петербург,37
76900,г. Новокузнецк,50
76901,с. Щелково,40
76902,ст. Комсомольск-на-Амуре,46
76903,к. Сусуман,35
76904,ст. Пенза,27
76905,клх Кетченеры,22
76906,г. Таштагол,46
76907,клх Касимов,65
76908,клх Аргаяш,51
76909,ст. Геленджик,20
76910,ст. Каменск-Уральский,27
76911,клх Абинск,22
76912,ст. Кисловодск,41
76913,п. Вилюйск,41
76914,клх Котлас,60
76915,г. Алапаевск,60
76916,клх Карабулак,43
76917,д. Киренск,29
76918,г. Аршан (Бурят.),27
76919,д. Калач-на-Дону,55
76920,п. Белый Яр (Томск.),35
76921,д. Ставрополь,50
76922,ст. Устюжна,43
76923,д. Териберка,63
76924,г. Бреды,58
76925,г. Кириши,53
76926,п. Буйнакск,53
76927,с. Обнинск,32
76928,г. Таштагол,37
76929,д. Саров (Морд.),63
76930,п. Махачкала,47
76931,клх Кингисепп,46
76932,к. Северодвинск,44
76933,г. Кызыл,52
76934,с. Хасавюрт,30
76935,д. Колпашево,58
76936,клх Нарткала,23
76937,г. Оймякон,53
76938,д. Ейск,39
76939,п. Нефтекамск,23
76940,п. Чебоксары,48
76941,клх Калининград,27
76942,клх Омск,51
76943,г. Андреаполь,27
76944,к. Мурманск,64
76945,п. Королев,35
76946,с. Кемерово,52
76947,п. Ведено,56
76948,к. Северобайкальск,60
76949,с. Вологда,55
76950,п. Макушино,55
76951,г. Краснотурьинск,49
76952,с. Пушкино (Моск.),29
76953,к. Россошь,32
76954,п. Новомичуринск,51
76955,п. Нефтеюганск,42
76956,ст. Асбест,33
76957,д. Оха,43
76958,д. Усть-Калманка,63
76959,п. Быково (метеост.),23
76960,ст. Горячинск,64
76961,п. Снежинск,51
76962,с. Серебряные Пруды,50
76963,п. Александров Гай,64
76964,клх Мураши,45
76965,г. Вологда,52
76966,к. Белоярский,33
76967,п. Махачкала,43
76968,г. Армавир,36
76969,ст. Чита,20
76970,ст. Геленджик,36
76971,к. Александровск-Сахалинский,54
76972,к. Ухта,59
76973,с. Агата,29
76974,д. Верхотурье,64
76975,клх Нурлат,31
76976,к. Железногорск(Курск.),45
76977,п. Чулым,36
76978,ст. Хасавюрт,48
76979,г. Ачхой Мартан,47
76980,г. Шатой,18
76981,клх Апшеронск,35
76982,с. Красная Поляна,64
76983,к. Южно-Курильск,28
76984,п. Подольск,40
76985,клх Чехов,40
76986,п. Усть-Ишим,33
76987,п. Иркутск,26
76988,ст. Миасс,55
76989,ст. Шерегеш,52
76990,д. Невьянск,35
76991,клх Пушкинские Горы,41
76992,ст. Липецк,57
76993,д. Североуральск,31
76994,г. Норильск,46
76995,с. Кущевская,22
76996,к. Асино,61
76997,к. Сковородино,48
76998,к. Верхнее Пенжино,43
76999,д. Славгород,39
77000,к. Малгобек,41
77001,п. Лабытнанги,65
77002,п. Аргаяш,60
77003,с. Махачкала,18
77004,к. Набережные Челны,21
77005,п. Кизел,30
77006,к. Верхоянск,45
77007,ст. Сергиев Посад,34
77008,клх Казань,27
77009,к. Железногорск(Курск.),26
77010,д. Камышин,53
77011,г. Батайск,20
77012,клх Краснокамск,37
77013,с. Таштагол,46
77014,г. Бодайбо,36
77015,д. Геленджик,23
77016,к. Галич,57
77017,ст. Токма,40
77018,г. Апшеронск,58
77019,п. Морозовск,52
77020,г. Моршанск,57
77021,клх Александров Гай,25
77022,с. Вилюйск,20
77023,с. Оймякон,46
77024,п. Карабудахкент,61
77025,с. Муравленко,20
77026,клх Тольятти,63
77027,к. Старый Оскол,59
77028,ст. Карабулак,48
77029,д. Североморск,59
77030,п. Муром,43
77031,д. Александров,29
77032,к. Мокшан,57
77033,к. Серебряные Пруды,34
77034,д. Карталы,62
77035,к. Тикси,27
77036,п. Новочеркасск,64
77037,с. Оленек,29
77038,клх Серов,54
77039,д. Подольск,27
77040,п. Пушкинские Горы,19
77041,п. Кондопога,23
77042,п. Ногинск (Моск.),45
77043,д. Соль-Илецк,46
77044,г. Внуково (метеост.),57
77045,д. Голицыно,18
77046,с. Урюпинск,37
77047,с. Александров,52
77048,г. Двинской,26
77049,п. Благовещенск (Амур.),31
77050,клх Нерчинск,37
77051,к. Тюмень,62
77052,клх Комсомольск-на-Амуре,44
77053,клх Шерегеш,37
77054,д. Дагомыс,65
77055,п. Данков,27
77056,с. Таганрог,24
77057,ст. Стрежевой,28
77058,г. Кунгур,21
77059,ст. Югорск,24
77060,д. Калининград,39
77061,ст. Сунтар,39
77062,ст. Кашира,49
77063,ст. Партизанск,31
77064,с. Воткинск,18
77065,к. Александров Гай,41
77066,к. Тольятти,63
77067,г. Дзержинск,24
77068,ст. Мураши,56
77069,ст. Билибино,46
77070,клх Сосновый Бор,54
77071,ст. Охотск,43
77072,д. Тавда,23
77073,клх Рославль,41
77074,д. Луховицы,63
77075,ст. Приморско-Ахтарск,64
77076,п. Александровск,50
77077,с. Соль-Илецк,48
77078,с. Краснодар,26
77079,п. Баргузин,41
77080,п. Кяхта,62
77081,ст. Липецк,55
77082,к. Тобольск,49
77083,ст. Ишим,53
77084,д. Белокуриха,51
77085,с. Ясный (Оренб.),18
77086,ст. Ершов,18
77087,с. Лазаревское,34
77088,д. Озеры,38
77089,п. Яхрома,41
77090,с. Южно-Курильск,46
77091,п. Якутск,22
77092,п. Борзя,35
77093,к. Гусь-Хрустальный,53
77094,к. Кинешма,51
77095,ст. Шелагонцы,31
77096,ст. Калачинск,22
77097,г. Сибай,39
77098,с. Орск,52
77099,к. Ханты-Мансийск,55
77100,с. Москва,47
77101,к. Прохладный,27
77102,ст. Красновишерск,46
77103,с. Токма,22
77104,клх Сковородино,38
77105,клх Кириши,59
77106,клх Джубга,53
77107,г. Кандалакша,52
77108,п. Сочи,27
77109,клх Шахты,64
77110,г. Сорочинск,31
77111,ст. Южно-Сахалинск,46
77112,с. Шатура,24
77113,клх Челябинск,36
77114,с. Орехово-Зуево,28
77115,клх Быково (метеост.),60
77116,г. Чайковский,64
77117,д. Мценск,33
77118,п. Усть-Ишим,44
77119,ст. Мончегорск,42
77120,клх Елец,24
77121,д. Серафимович,46
77122,г. Устюжна,24
77123,п. Воркута,50
77124,г. Вытегра,43
77125,д. Адлер,31
77126,с. Ведено,53
77127,п. Белокуриха,49
77128,д. Россошь,65
77129,к. Кижи,52
77130,д. Усть-Кулом,54
77131,д. Алагир,65
77132,с. Катайск,55
77133,ст. Солнечногорск,53
77134,с. Корсаков,60
77135,к. Кыштым,30
77136,с. Переславль-Залесский,36
77137,с. Усть-Ордынский,27
77138,ст. Териберка,21
77139,г. Санкт-Петербург,42
77140,д. Пятигорск,31
77141,п. Октябрьское (Челяб.),25
77142,к. Апшеронск,26
77143,г. Камышлов,26
77144,д. Черняховск,31
77145,к. Усолье Сибирское,47
77146,к. Верхний Уфалей,50
77147,ст. Ясный (Оренб.),54
77148,с. Елец,34
77149,к. Нарьян-Мар,65
77150,п. Саранск,22
77151,г. Котлас,50
77152,г. Суздаль,22
77153,клх Яшкуль,21
77154,с. Щельяюр,63
77155,клх Домодедово,33
77156,ст. Нягань,61
77157,п. Белоярский,32
77158,клх Сызрань,56
77159,клх Краснокамск,29
77160,д. Кашхатау,55
77161,с. Ирбит,38
77162,г. Анива,57
77163,к. Кировск (Ленин.),22
77164,к. Ульяновск,29
77165,ст. Грозный,64
77166,д. Льгов,57
77167,с. Валаам,21
77168,с. Оленегорск (Якут.),28
77169,г. Моршанск,46
77170,д. Находка,43
77171,с. Шали,48
77172,ст. Карачаевск,30
77173,ст. Кингисепп,48
77174,с. Александровск-Сахалинский,64
77175,г. Шаховская,57
77176,ст. Владимир,23
77177,к. Киренск,53
77178,с. Россошь,21
77179,п. Луга,22
77180,с. Касимов,42
77181,с. Териберка,59
77182,к. Горно-Алтайск,37
77183,д. Буйнакск,53
77184,с. Тутаев,60
77185,клх Кызыл,45
77186,г. Переславль-Залесский,46
77187,г. Лабытнанги,36
77188,с. Ербогачен,41
77189,п. Енисейск,18
77190,клх Воскресенск,64
77191,п. Тольятти,41
77192,г. Воскресенск,23
77193,ст. Гдов,46
77194,д. Туапсе,20
77195,к. Дзержинск,58
77196,г. Кингисепп,47
77197,д. Северодвинск,35
77198,ст. Малая Вишера,51
77199,д. Видное,43
77200,с. Бреды,20
77201,ст. Миасс,54
77202,п. Тотьма,44
77203,п. Кедровый,22
77204,с. Бийск,62
77205,ст. Можайск,52
77206,клх Арсеньев,24
77207,клх Красновишерск,43
77208,ст. Городовиковск,52
77209,г. Батайск,23
77210,г. Валдай,33
77211,с. Павловский Посад,55
77212,к. Калач-на-Дону,63
77213,ст. Сладково,59
77214,г. Тимашевск,22
77215,к. Тутаев,26
77216,д. Челюскин,31
77217,с. Игнашино,29
77218,с. Вологда,47
77219,с. Шатой,53
77220,клх Сорочинск,38
77221,г. Красновишерск,54
77222,к. Уварово,24
77223,п. Владимир,57
77224,к. Черусти,64
77225,с. Ханты-Мансийск,59
77226,к. Самара,31
77227,клх Павловская,45
77228,п. Россошь,24
77229,г. Амдерма,48
77230,с. Домбай,47
77231,к. Амурск,60
77232,д. Андреаполь,51
77233,г. Великий Устюг,64
77234,клх Салехард,55
77235,п. Оренбург,56
77236,д. Канск,45
77237,п. Ухта,50
77238,п. Оренбург,41
77239,д. Комсомольск-на-Амуре,46
77240,ст. Самара,31
77241,с. Талдом,42
77242,ст. Адлер,37
77243,п. Касимов,57
77244,ст. Завьялиха,26
77245,г. Кашхатау,42
77246,клх Бомнак,39
77247,г. Шадринск,55
77248,с. Печора,46
77249,п. Можга,21
77250,ст. Яшалта,59
77251,г. Андреаполь,54
77252,ст. Калуга,21
77253,г. Урус-Мартан,23
77254,ст. Мокшан,53
77255,д. Байкальск,38
77256,г. Кизел,63
77257,ст. Тихвин,60
77258,п. Верхоянск,31
77259,к. Кулунда,37
77260,клх Лесной (Сверд.),33
77261,клх Осташков,52
77262,д. Сортавала,61
77263,ст. Тарко-Сале,23
77264,п. Ишим,47
77265,г. Гдов,22
77266,клх Адлер,52
77267,г. Москва,41
77268,д. Абакан,42
77269,клх Суздаль,24
77270,д. Пинега,65
77271,г. Можайск,50
77272,ст. Холмск,64
77273,д. Старый Оскол,24
77274,ст. Фатеж,50
77275,ст. Малгобек,27
77276,п. Байкальск,47
77277,д. Минусинск,23
77278,к. Шелехов,64
77279,д. Курск,61
77280,д. Таштагол,27
77281,г. Энгельс,48
77282,с. Лесной (Сверд.),27
77283,ст. Ижевск,21
77284,к. Тверь,41
77285,д. Яшалта,56
77286,ст. Черкесск,40
77287,клх Черский,26
77288,п. Октябрьское (Челяб.),46
77289,ст. Мичуринск,36
77290,д. Камень-на-Оби,53
77291,к. Мостовской,37
77292,к. Братск,30
77293,ст. Нижнекамск,29
77294,г. Элиста,25
77295,клх Новокузнецк,47
77296,п. Городовиковск,49
77297,к. Шуя,48
77298,с. Певек,35
77299,ст. Теберда,20
77300,клх Октябрьский (Башк.),48
77301,клх Гремячинск (Перм.),65
77302,г. Агинское (Забайк.),35
77303,клх Сарапул,59
77304,клх Киренск,39
77305,клх Тихвин,60
77306,д. Слюдянка,20
77307,ст. Суздаль,62
77308,ст. Певек,57
77309,с. Великий Устюг,24
77310,ст. Сосногорск,32
77311,ст. Вологда,63
77312,г. Когалым,20
77313,д. Пушкинские Горы,55
77314,с. Североуральск,63
77315,с. Ясный (Оренб.),42
77316,д. Калязин,42
77317,клх Усть-Ишим,48
77318,к. Самара,32
77319,п. Корсаков,33
77320,к. Новая Игирма,19
77321,клх Южноуральск,60
77322,ст. Чебаркуль,51
77323,к. Шахты,65
77324,ст. Вологда,43
77325,ст. Усть-Кут,40
77326,г. Гдов,41
77327,г. Североморск,58
77328,с. Терней,63
77329,г. Шилка,43
77330,к. Чулым,53
77331,ст. Туруханск,53
77332,д. Агинское (Забайк.),55
77333,к. Кандалакша,60
77334,п. Валдай,59
77335,клх Томск,41
77336,с. Нарым,56
77337,ст. Ачхой Мартан,57
77338,клх Волхов,31
77339,с. Белокуриха,60
77340,клх Петропавловск-Камчатский,19
77341,д. Гремячинск (Перм.),47
77342,клх Тутончаны,36
77343,г. Камень-на-Оби,39
77344,с. Йошкар-Ола,24
77345,п. Коломна,29
77346,ст. Уренгой,31
77347,п. Кущевская,24
77348,клх Боровск,47
77349,к. Новомосковск,26
77350,с. Аршан (Бурят.),24
77351,ст. Октябрьский (Башк.),48
77352,д. Быково (метеост.),27
77353,с. Тимашевск,18
77354,к. Ишим,41
77355,д. Талдом,55
77356,с. Калач,51
77357,г. Печора,50
77358,п. Советский,55
77359,ст. Вязьма,48
77360,г. Нижнеудинск,37
77361,к. Ялуторовск,19
77362,к. Ставрополь,35
77363,клх Кирово-Чепецк,21
77364,с. Братск,41
77365,с. Сухиничи,27
77366,к. Павловская,30
77367,ст. Дмитров,51
77368,ст. Бузулук,58
77369,к. Надым,55
77370,г. Змеиногорск,23
77371,д. Верхотурье,38
77372,г. Горячинск,39
77373,ст. Белый Яр (Томск.),48
77374,г. Нижний Тагил,63
77375,к. Оха,19
77376,клх Шали,45
77377,с. Медногорск,48
77378,клх Октябрьское (Челяб.),32
77379,с. Арзамас,57
77380,к. Бреды,26
77381,к. Костомукша,40
77382,с. Нальчик,64
77383,г. Усть-Катав,64
77384,с. Мытищи,48
